lex_1,lemma,dice
к,осуществлять,5.663776552216257
к,финиш,5.663634215000972
к,композитор,5.663580818199646
к,дурак,5.663267305771127
к,признательность,5.663166931468876
к,депутация,5.663064999398971
к,шествие,5.662301524963977
к,издательство,5.6619707702810125
к,ректор,5.661864993682046
к,чайковский,5.6618549502258375
к,давыдов,5.661517183626646
к,рабство,5.661503492792159
к,ленинский,5.66128674622121
к,уезд,5.6612605697809375
к,голодный,5.66107832691614
к,увы,5.660741197006162
к,медленный,5.660615358224508
к,чаша,5.66054149658283
к,неизменный,5.660518700881552
к,казанский,5.660498185194687
к,мистер,5.660394701368274
к,проверить,5.660160346218296
к,добавиться,5.660065799518039
к,наступить,5.65980257262237
к,поворотить,5.659794112090465
к,критик,5.659351344087353
к,обнимать,5.659314003876132
к,править,5.659300343171603
к,департамент,5.659230676481155
к,выказывать,5.659191083442046
к,становой,5.659049408468876
к,убедиться,5.658575736333287
к,тяжкий,5.658571132471147
к,ложе,5.658319415074008
к,кутузов,5.658108921488605
к,элита,5.658085637501344
к,караван,5.657818595239293
к,европеец,5.65745991223182
к,маргарита,5.656897048453709
к,глеб,5.656537784102865
к,препарат,5.656426110190573
к,руль,5.656178648776541
к,квартал,5.655771359477061
к,изделие,5.655081988152741
к,глубочайший,5.654951555983869
к,братский,5.6542117079660486
к,пьер,5.653900404735017
к,полина,5.653846552718521
к,корнилов,5.653811869904262
к,приветствие,5.653510727614536
к,развалина,5.653169542613698
к,1917,5.653118010079442
к,напрасно,5.652934962017447
к,пособие,5.652903699708872
к,кпсс,5.652563177494029
к,бык,5.6524929905414805
к,аналогичный,5.652374504267293
к,необычный,5.65160696219302
к,фельдмаршал,5.6509399237694815
к,правосудие,5.650691915881286
к,марс,5.650622959607526
к,распад,5.650546702245743
к,прыгнуть,5.650522958625698
к,еле,5.650211863920839
к,тимофей,5.650056875946246
к,гений,5.6500349993116
к,страстно,5.649910385521142
к,тверской,5.649767566608665
к,архиепископ,5.649573675810547
к,рыбак,5.649128097574209
к,немногий,5.6490245986021534
к,приноравливаться,5.648708562368304
к,подключаться,5.6486838554314645
к,прискорбие,5.648508179260753
к,независимый,5.647385090797787
к,шорох,5.64671155880877
к,воззрение,5.646469118349886
к,нерв,5.6464469660139045
к,столыпин,5.646412511716669
к,недостаточный,5.645783207045595
к,обитель,5.64566733768771
к,солженицын,5.645460266053869
к,соответствовать,5.645118067338906
к,задать,5.644959691071746
к,налоговый,5.64480558154874
к,придвигаться,5.644790747316703
к,всемирный,5.6447859840941295
к,пророк,5.644161801036061
к,надолго,5.644144038023345
к,покинуть,5.644075100967541
к,темп,5.643927263598599
к,палуба,5.643888558824269
к,мундир,5.643846212963764
к,скандал,5.64318666865355
к,спасительный,5.6431751568406
к,разделять,5.643094303456055
к,савелий,5.64255594509196
к,невольный,5.642498883659835
к,уравнение,5.642442281936022
к,покупать,5.642244412570411
к,равенство,5.642107758142123
к,палач,5.641792960745864
к,таблица,5.641761191201278
к,выезжать,5.640962644915982
к,ген,5.64071928923131
к,материнский,5.63867282594912
к,семеновна,5.638319548406228
к,нравственность,5.638093680507874
к,служитель,5.638092311767039
к,выполнить,5.63802866915546
к,лакей,5.638018402543956
к,пушкинский,5.638017033906154
к,глобальный,5.637901618857773
к,бор,5.637745624429469
к,призрак,5.637433708556671
к,ложиться,5.63741842471663
к,важно,5.636958915130586
к,губернский,5.636584185701315
к,напряженный,5.636406533443754
к,заказать,5.636355065737337
к,отчаянный,5.636249405827341
к,24,5.635396627085733
к,таки,5.635198424492369
к,слияние,5.635155257196605
к,грибоедов,5.635078992451955
к,хирург,5.634892693463458
к,радикальный,5.634875800418575
к,намереваться,5.634795904748582
к,донесение,5.634225406953258
к,брежнев,5.634186624919007
к,кузнецов,5.633959894185871
к,постоять,5.633825938502424
к,варшава,5.633767418699675
к,обыватель,5.633655234440104
к,забывать,5.633573143949789
к,пребывание,5.6335265968020956
к,невозможность,5.633313286913406
к,педагог,5.633303714065287
к,праздничный,5.632704909469135
к,чертков,5.632381164748281
к,стойкость,5.632136124637739
к,возвышение,5.6313853774537055
к,карточка,5.631166705704636
к,кто-либо,5.630553953509063
к,люба,5.630471351104282
к,есенин,5.630453553689515
к,изменяться,5.630434843928336
к,ира,5.630341300372905
к,вертолет,5.630047493625373
к,носитель,5.629598282211862
к,бедствие,5.629277800876245
к,задумать,5.628604805353351
к,груда,5.62852281924904
к,сорт,5.6282973921149
к,победитель,5.628095689296229
к,непримиримый,5.627991152917151
к,подкрепление,5.627932656467824
к,выяснение,5.627726118253179
к,позорный,5.627337375524933
к,масштаб,5.627292923808074
к,вступить,5.626822097351287
к,оборот,5.626761287212135
к,племянница,5.626717344485256
к,покушение,5.626309374740547
к,издать,5.6262967345697845
к,отдыхать,5.626255380754946
к,крестный,5.626074434146362
к,настойчиво,5.626040680227026
к,житейский,5.626037943472689
к,уверенность,5.62600456788366
к,прибивать,5.62506551607815
к,благоволение,5.624527195237372
к,живо,5.62451837751901
к,слушание,5.62439186022586
к,придавить,5.624098392486463
к,канат,5.623533184129087
к,предположить,5.62302249024666
к,налог,5.621957119861543
к,прислуга,5.62139176530693
к,пропаганда,5.621144289795147
к,коса,5.620838106531137
к,крепить,5.62078198164849
к,внизу,5.620376610002042
к,недоумение,5.620004778841709
к,нефть,5.61936636423596
к,сергий,5.619222265060815
к,ночлег,5.618946038046111
к,наставление,5.6188214184381735
к,дмитриевна,5.618761168372998
к,лизавета,5.6184636228022935
к,царствование,5.618344081875808
к,телесный,5.618339519528135
к,соблазн,5.618307127458166
к,говориться,5.617314641489793
к,предпринять,5.6170938651364235
к,подзывать,5.617025980531411
к,свинья,5.616678839754011
к,снежный,5.616095999465799
к,простить,5.6156387833158306
к,поздравление,5.615011538757063
к,веселье,5.614350235664704
к,глагол,5.614239832895215
к,разведчик,5.61420333879243
к,пирог,5.613801079567882
к,жалкий,5.61366721256922
к,упрек,5.613449577302408
к,перпендикулярный,5.61299142695789
к,индия,5.612674976160463
к,веря,5.612620507666085
к,препроводить,5.612551004190655
к,ловко,5.612452275492693
к,инстинктивно,5.612060044871903
к,неторопливо,5.611625970681352
к,тезис,5.610960147305445
к,возвышенный,5.610678059598946
к,культ,5.610495977274871
к,предварительно,5.609904324578263
к,петроград,5.609740165367171
к,26,5.609587673687557
к,28,5.609535213105341
к,правовой,5.6089580432880055
к,чуткость,5.608729890756079
к,пятнадцать,5.608653972093164
к,штрих,5.608364088339259
к,земледелие,5.607407233549152
к,лиля,5.607096247306988
к,удивительно,5.606768077023496
к,кадет,5.606758427664767
к,поселение,5.606447186801532
к,секретный,5.605901152119554
к,юмор,5.60575705234389
к,разработать,5.605532309206907
к,тур,5.605392335585716
к,стадия,5.6048400429878455
к,нагибаться,5.6047091468889665
к,облик,5.604487500808947
к,неуклонно,5.60426927712356
к,усердный,5.603852448198374
к,случаться,5.603034546959639
к,тайно,5.602531353255701
к,эмоциональный,5.602418184676836
к,приурочивать,5.601100645408561
к,солдатский,5.600806922455787
к,плоский,5.600427053847497
к,стук,5.600390623195288
к,вряд,5.60034148798634
к,желаемый,5.599888870467481
к,подчинение,5.598967989426271
к,27,5.597765660600475
к,недоразумение,5.597734625478937
к,предание,5.596754221848803
к,обыкновение,5.59674647725106
к,проникаться,5.5966755253958205
к,пересесть,5.596365463188821
к,изложить,5.596016021353098
к,образованный,5.595959574406155
к,рысь,5.595539557210593
к,арсений,5.595041235666876
к,спасти,5.594923518951772
к,всецело,5.594830288898647
к,молебен,5.5945828712618955
к,заповедь,5.594512582951998
к,тактика,5.594442299582202
к,20-й,5.594391187506643
к,мандельштам,5.594380691600161
к,данилов,5.594099624822137
к,дешевый,5.593903255482472
к,упорный,5.593645339756836
к,дворянский,5.593468881036662
к,статуя,5.59334533286993
к,2004,5.593240488465767
к,бюро,5.5926904634000145
к,окошечко,5.592060594467316
к,жар,5.591910830361828
к,шалаш,5.5915427778866675
к,индивид,5.590974082820928
к,родственный,5.590690997831903
к,керенский,5.590244616932878
к,навык,5.590235034251796
к,воплощение,5.5902154128579955
к,фонтан,5.590150163084807
к,ирония,5.589898329764285
к,валентин,5.589473276808693
к,бандит,5.589357467518196
к,господствовать,5.5890005492370705
к,цветы,5.588262957229578
к,картинка,5.587677917608897
к,градоначальник,5.587427314622889
к,21,5.587393008022289
к,усиленно,5.586707484975843
к,воспитанник,5.586384278324832
к,оглянуться,5.585595043408965
к,мраморный,5.5855516352007015
к,турист,5.5850396188779445
к,спех,5.584672062381928
к,тетрадь,5.584479573603993
к,печаль,5.584115188590761
к,плот,5.58306557611238
к,указанный,5.582992947488311
к,мистический,5.582105842389913
к,воз,5.58206979042671
к,малыш,5.581907344538857
к,опять-таки,5.581749943220604
к,песчаный,5.581721659232942
к,портфель,5.581100525621366
к,политик,5.580892655171317
к,певец,5.580591410884304
к,прикрепление,5.580446629356167
к,загадочный,5.580378634892654
к,прямиком,5.580209217066656
к,кровавый,5.579600360768371
к,архив,5.579378693093734
к,освоение,5.578261729152983
к,открываться,5.577993359666797
к,приезжий,5.57776928950625
к,завершить,5.577625117675078
к,васька,5.577254746117934
к,изготовление,5.577173118620641
к,биологический,5.577040887094901
к,школьник,5.5768968202330385
к,африка,5.5766848608454875
к,освободить,5.5763821304883106
к,адресоваться,5.576379207537592
к,перпендикулярно,5.5762501902738055
к,торжественно,5.576249231657458
к,снисходить,5.576201698726878
к,безучастный,5.576032911585589
к,вначале,5.575959524856023
к,наклонный,5.575779555647038
к,обсуждать,5.575773373164536
к,похороны,5.575636664446627
к,спортивный,5.575272034959175
к,траншея,5.574882807327764
к,беседка,5.574834382040436
к,зубной,5.574816565779534
к,закончиться,5.574286243781989
к,замена,5.572838195762435
к,водный,5.5725004159028
к,прикосновенный,5.572233118958543
к,участь,5.571944535563141
к,издали,5.571719537452358
к,отсутствовать,5.571082620998679
к,беспредельный,5.571027741439398
к,исполнять,5.570273966528733
к,ирка,5.570113246216277
к,пользователь,5.570047044015098
к,повествование,5.5700452178095965
к,заложить,5.570036391196689
к,соотечественник,5.569967607158455
к,лука,5.569785017618321
к,зинаида,5.569710165542418
к,вильгельм,5.569519409367022
к,аэропорт,5.5692064290297605
к,крайность,5.568931397448425
к,парламент,5.568680605400228
к,драматический,5.5684526671960235
к,рядовой,5.568374268462762
к,дыра,5.568335071400895
к,сокровище,5.568300889170866
к,несомненный,5.568221590896746
к,ластиться,5.567983963516442
к,годиться,5.567719969958111
к,исполнительный,5.5673647503899755
к,вина,5.5673557652748205
к,возвести,5.565583923612808
к,террор,5.565551061305872
к,социалист,5.565321968007764
к,удобство,5.565189190938671
к,цепочка,5.564901339696014
к,прогноз,5.5648817268579975
к,положительно,5.564859377813818
к,злодей,5.564479064538718
к,пренебрежительный,5.563615597245487
к,оглядываться,5.563226968435792
к,прощаться,5.56321421860746
к,поймать,5.56290293469938
к,обмен,5.5626907053390084
к,раскрытие,5.562591427202275
к,комплексный,5.561714857834707
к,вредный,5.5616185864872225
к,братия,5.561518089356838
к,психолог,5.561449161066198
к,беспорядок,5.560293608159805
к,рассмотреть,5.560245207334388
к,сенат,5.560114441421426
к,предполагаться,5.559830028868165
к,теща,5.557944123888742
к,скот,5.557908263367155
к,оркестр,5.557739983181159
к,прибывать,5.5576522755664985
к,розыск,5.5576417724417055
к,исчезновение,5.55749154416522
к,ус,5.557267131023668
к,расстройство,5.55697025815638
к,лень,5.556913672524278
к,кабак,5.556882186744554
к,евгения,5.556798229511589
к,двигать,5.556702417369015
к,экономия,5.556573769787937
к,сундук,5.556285969354342
к,бедность,5.555761209069068
к,орел,5.555474098028496
к,разом,5.555437645381392
к,изготовиться,5.555276843021087
к,жалованье,5.554941110410802
к,парижский,5.554842743752648
к,подтягивать,5.554761813619637
к,истребление,5.554219627058524
к,врата,5.554098977966262
к,увлекать,5.5535306606362
к,цепляться,5.553398678151774
к,четверг,5.553206540906194
к,аппетит,5.552772797773098
к,городовой,5.552740395961424
к,троцкий,5.552696130394484
к,ферма,5.552603498486922
к,кнопка,5.552562432898785
к,леня,5.552557870159754
к,оля,5.55194482738219
к,п,5.551397785157404
к,очерк,5.550829178515357
к,размножение,5.549931005884957
к,справа,5.549928635214762
к,дверной,5.549821326947088
к,проклятый,5.549568280917073
к,спешно,5.549520685546046
к,васа,5.5494380021641945
к,народность,5.54930782395461
к,венера,5.549257127552741
к,избиратель,5.549061216968628
к,жуковский,5.549016925489594
к,повозка,5.548875845092024
к,смирнов,5.548101855130771
к,отворить,5.548035710429405
к,четверть,5.547948745782746
к,уговорить,5.547914380488903
к,мышца,5.547814955647844
к,продавец,5.5477739115779094
к,почитать,5.547422949754967
к,балет,5.5474082376829035
к,признаться,5.54715652485106
к,прискакать,5.546212009367517
к,халат,5.545857661919248
к,единение,5.545425799807669
к,секта,5.545368229678324
к,аракчеев,5.545318429620977
к,клава,5.544655274485514
к,надзиратель,5.544280959602904
к,кран,5.544129447562655
к,макаров,5.544076058729258
к,m,5.543782699169393
к,научиться,5.543139031913485
к,словарь,5.543113267500068
к,бессмысленный,5.542451572634821
к,галерея,5.5422994265086505
к,добиться,5.541543390152482
к,вступительный,5.541416731743308
к,сворачивать,5.5413330946541866
к,оригинальный,5.541255981881568
к,тележка,5.540688455496145
к,сот,5.540451446087955
к,первобытный,5.540417657414189
к,гребень,5.540248731168356
к,дружина,5.539862590773684
к,ужинать,5.539796423283663
к,павлов,5.539770413813933
к,испуганно,5.539540464775833
к,избирательный,5.539435089135527
к,покров,5.539311024693012
к,приподнять,5.539028744220637
к,1/2,5.538931628976453
к,столичный,5.538669966295535
к,предшествовать,5.538460320873536
к,наведываться,5.537872989446527
к,перебежать,5.537645226620734
к,банка,5.536885284706646
к,запросто,5.536740176378952
к,прохоров,5.53660905774724
к,закрытие,5.536323580128688
к,полтора,5.536258291944041
к,университетский,5.5353759221786945
к,зачастую,5.535364059322438
к,равнина,5.535288322865199
к,интеллигент,5.535111322671314
к,критерий,5.534711818853383
к,посвятить,5.534668595230411
к,аккуратно,5.533913745308501
к,неподвижный,5.533591232695599
к,поволочь,5.533446769529338
к,попятиться,5.533126206652941
к,яр,5.532752270287249
к,смирение,5.531551408573867
к,артем,5.531403513206829
к,развод,5.530997369942199
к,проезд,5.53076197363592
к,зина,5.53062103609086
к,кое-что,5.530464886531959
к,платон,5.5303674897468404
к,демонстрация,5.53033192543699
ко,подойти,10.863782747284983
ко,относиться,10.847869983665815
ко,обратиться,10.82777385369071
ко,приходить,10.644955427991789
ко,обращаться,10.598247217046143
ко,прийти,10.560672266337516
ко,я,10.55403571507614
ко,зайти,10.195954575227862
ко,отношение,10.15061786660338
ко,подходить,10.109858493553944
ко,приехать,9.908117070228403
ко,двор,9.891877550840896
ко,второй,9.853473057578697
ко,дно,9.827168274941354
ко,приезжать,9.795268614157516
ко,все,9.785179066076175
ко,всякий,9.781083588403952
ко,явиться,9.774828811267334
ко,повернуться,9.723486823387525
ко,заходить,9.713677458320497
ко,сон,9.623851296803549
ко,весь,9.598615445108628
ко,рот,9.589269420558628
ко,любовь,9.51977337323305
ко,пойти,9.46751812945865
ко,всенощная,9.44529957941147
ко,равнодушный,9.256665376826057
ко,привыкнуть,9.244037405222345
ко,пристать,9.23339979237656
ко,прислать,9.233118637917899
ко,христос,9.229038384660672
ко,ко,9.225667785659128
ко,лоб,9.21488733564033
ко,письмо,9.2100334815517
ко,отнестись,9.178463896033538
ко,всеобщий,9.111500300405318
ко,обернуться,9.111145836294437
ко,ненависть,9.104762069615674
ко,идти,9.10315355835844
ко,время,9.098645779899226
ко,близко,9.055782843775898
ко,приставать,9.054816183693937
ко,день,9.033974447479183
ко,привести,9.018950028104783
ко,просьба,9.00945974093759
ко,спина,8.96927113696169
ко,броситься,8.950942426342298
ко,прямо,8.933116458687108
ко,просить,8.88646126764144
ко,вечер,8.868970331259142
ко,вход,8.828975351579349
ко,приложить,8.828658880153002
ко,вернуться,8.828090081434915
ко,обратить,8.817465999402533
ко,добрый,8.816815330017723
ко,сегодня,8.812452037273758
ко,вдруг,8.807700163563705
ко,заехать,8.800141705210775
ко,многий,8.79864136763733
ко,поднести,8.795249222462708
ко,готовый,8.790917282124571
ко,поехать,8.790802540821767
ко,писать,8.754148513227495
ко,ходить,8.751784756517935
ко,прибежать,8.719600563741704
ко,презрение,8.718289923518796
ко,дворец,8.71613869892087
ко,завтра,8.710518627250357
ко,ваш,8.70960033118875
ко,вдобавок,8.695511239547422
ко,войти,8.68350908271751
ко,клонить,8.677644410343618
ко,наклониться,8.66915398144385
ко,вы,8.658439400955556
ко,отвращение,8.655413083460068
ко,рождение,8.65117546064921
ко,потом,8.644413807117363
ко,ты,8.644132239999038
ко,пожаловать,8.624676790452071
ко,гость,8.619401197515911
ко,подбежать,8.600671528179072
ко,послать,8.598001304617314
ко,однажды,8.593231897447158
ко,приближаться,8.586551317812258
ко,домой,8.583614868439078
ко,утро,8.579589499841264
ко,мой,8.571587515122289
ко,милость,8.566077640640817
ко,привязаться,8.560261551605045
ко,черт,8.543984681212823
ко,равнодушие,8.540298014924913
ко,уважение,8.540068021520877
ко,он,8.528467524071269
ко,обращение,8.528218013236554
ко,спасение,8.52815658846034
ко,интерес,8.527228759955616
ко,господь,8.513103427884833
ко,повернуть,8.501466586781458
ко,приставить,8.49406758803558
ко,прочее,8.491389626276895
ко,она,8.473459617831583
ко,являться,8.471602109173531
ко,привыкать,8.469013169484349
ко,опять,8.462682472100617
ко,лезть,8.449073430797153
ко,благо,8.44508358230936
ко,когда,8.432168552157894
ко,сказать,8.428456858672549
ко,приблизиться,8.422597408225702
ко,кабинет,8.418916766865486
ко,прижаться,8.41077140533983
ко,подносить,8.400132575302134
ко,и,8.39296400079086
ко,позвать,8.392556751545065
ко,гроб,8.387808842534088
ко,близкий,8.38762324399081
ко,крест,8.380515090497923
ко,род,8.380177673368305
ко,твой,8.375491954585648
ко,расположение,8.372741565204702
ко,рука,8.363238914996687
ко,многое,8.353925786062206
ко,милостивый,8.348151036673773
ко,заезжать,8.347367938774756
ко,как-то,8.341609623331328
ко,прибегать,8.34110123274457
ко,подсесть,8.339394441053276
ко,доверие,8.33366091591741
ко,внимание,8.331791698282771
ко,поворачиваться,8.314337697793468
ко,чувство,8.311491120723339
ко,сюда,8.296738165585271
ко,вчера,8.276551072896336
ко,вопрос,8.270127621365539
ко,час,8.268482013527851
ко,ка,8.259446879994025
ко,спросить,8.247868542286366
ко,чтобы,8.246731961099787
ко,лицо,8.24642876819955
ко,комната,8.246082908122034
ко,человек,8.243597892204335
ко,снова,8.232292016735345
ко,перейти,8.222396052560436
ко,после,8.222042377514068
ко,иметь,8.221840205118042
ко,лично,8.215081251375672
ко,хорошо,8.207567734343288
ко,протянуть,8.207113432205496
ко,раз,8.206572080106866
ко,прислушиваться,8.205745341691959
ко,стать,8.200720543335253
ко,ревновать,8.195475553495564
ко,зло,8.193883042736775
ко,его,8.189324687559377
ко,возвращаться,8.1874043156825
ко,друг,8.17322904725196
ко,часто,8.171705194676532
ко,питать,8.170602584955821
ко,сейчас,8.162854923334919
ко,лот,8.158916772395711
ко,неожиданно,8.156134998219317
ко,всегда,8.152128499092463
ко,вообще,8.152027232078893
ко,попасть,8.146704913938922
ко,присоединиться,8.137359794365965
ко,к,8.133422726108842
ко,окружающий,8.132678068651124
ко,ехать,8.132321083513474
ко,ключ,8.129251356633038
ко,внимательный,8.12829790531822
ко,взыскание,8.12660189734895
ко,путь,8.12628297781528
ко,со,8.117711596976775
ко,с,8.116234871126693
ко,очень,8.11595987323619
ко,попросить,8.11504689982917
ко,какой-то,8.106614887117097
ко,безразличный,8.103004032917818
ко,скоро,8.09638435825827
ко,бежать,8.088676252276517
ко,прибавить,8.088264678353102
ко,свой,8.08385280330653
ко,расположенный,8.083518658488874
ко,готовиться,8.081106145726853
ко,ладонь,8.078044430259446
ко,а,8.07767718279855
ко,сразу,8.072720861777885
ко,лев,8.067622855094882
ко,присматриваться,8.064168293043581
ко,приезд,8.060910897762719
ко,как,8.059009523182064
ко,выйти,8.058847154447385
ко,присылать,8.052801808046535
ко,сам,8.049424985135495
ко,входить,8.043588983630336
ко,кто,8.03912871857785
ко,ее,8.038130989524738
ко,придираться,8.037358833798237
ко,навстречу,8.034404832870436
ко,вред,8.031038213497439
ко,заглянуть,8.027593018832304
ко,прибыть,8.02469434786314
ко,чтоб,8.024050600903877
ко,что,8.019545453524074
ко,святой,8.004562821464958
ко,отходить,8.004427137122931
ко,тогда,8.000112221305004
ко,прижиматься,7.99472700900958
ко,князь,7.986701427056121
ко,ложь,7.9736729993940365
ко,они,7.973084505701307
ко,по,7.971997292571025
ко,государь,7.97115672401115
ко,говорить,7.966878035077278
ко,тут,7.962787359119221
ко,переходить,7.960394241890275
ко,не,7.9583720857703
ко,через,7.958357363447738
ко,привезти,7.955328764147693
ко,же,7.9444954315106475
ко,отец,7.944280800551234
ко,принести,7.932482274616801
ко,господин,7.929158090861147
ко,грех,7.928429695503761
ко,остальной,7.928271484134769
ко,так,7.924624237011959
ко,уже,7.924099306207027
ко,затем,7.922688533270223
ко,но,7.921028511930594
ко,тотчас,7.914543840274638
ко,подъехать,7.914247760262153
ко,возвратиться,7.911321598421791
ко,приступить,7.910417824509683
ко,ласковый,7.9013016928525115
ко,визит,7.894645242263335
ко,хотеть,7.885242761424665
ко,это,7.883883002853971
ко,направиться,7.879248471718088
ко,продолжать,7.873229675773496
ко,тянуться,7.872436336965101
ко,ли,7.871712088097304
ко,теперь,7.86792676638753
ко,то,7.865474307947926
ко,бы,7.861522430541807
ко,николаевич,7.859655531369619
ко,молодой,7.858089892904329
ко,быстро,7.857345261143167
ко,который,7.855506443781689
ко,свет,7.8532150906147065
ко,вести,7.849284166937172
ко,кинуться,7.846720556378582
ко,квартира,7.83808811492773
ко,да,7.8357425237548615
ко,отойти,7.8337670203115675
ко,приводить,7.831689907482804
ко,половина,7.8306414181672155
ко,л.,7.830395177272361
ко,слово,7.823282921232005
ко,н.,7.818635220879943
ко,товарищ,7.817266440921209
ко,другой,7.816319303268887
ко,посылать,7.816142795657516
ко,народ,7.815987747387295
ко,чувствовать,7.8113287478215465
ко,никто,7.81021345834118
ко,помощь,7.8067523487884465
ко,полный,7.802494772243429
ко,даже,7.801738067285574
ко,недоверие,7.8014743802924675
ко,благосклонный,7.799941682592539
ко,быть,7.797837363366972
ко,происходить,7.796899171531414
ко,пусть,7.796462761950542
ко,этот,7.794831342096597
ко,лучше,7.7942368734161525
ко,принадлежать,7.791032781467894
ко,отход,7.788691914278501
ко,живой,7.7832639152467715
ко,2-й,7.779473734242583
ко,доставить,7.779199844388489
ко,иногда,7.7790242869010156
ко,сесть,7.778231073120399
ко,в,7.777334095861042
ко,если,7.776121765151464
ко,пустить,7.769552260248815
ко,ездить,7.769059742662555
ко,собираться,7.768469954689644
ко,безразличие,7.767205816440566
ко,написать,7.766650339033604
ко,привязанность,7.764828779217594
ко,зачем,7.763876263427852
ко,за,7.763783249730313
ко,подать,7.763672174784712
ко,вплотную,7.759511953236922
ко,еще,7.7587098487194845
ко,наконец,7.756272488555405
ко,немедленно,7.755723801638157
ко,брат,7.753653085790693
ко,первый,7.753363014464698
ко,прийтись,7.7505689563337645
ко,или,7.749658954723512
ко,больше,7.745223786270405
ко,ночь,7.744445114844425
ко,тоже,7.744424463089585
ко,минута,7.73895724312109
ко,обед,7.738458676527998
ко,многие,7.7366304239930965
ко,прикасаться,7.735969684294875
ко,почему,7.733377602808581
ко,наш,7.722758711541538
ко,тянуть,7.722493051171759
ко,подскочить,7.7210891073741905
ко,претензия,7.720845758518064
ко,дружба,7.718008167195072
ко,плюс,7.714251743665437
ко,ну,7.713312113064766
ко,сердце,7.712247227160459
ко,доступ,7.710828897193639
ко,женщина,7.709292407327815
ко,человечество,7.706975044199699
ко,из,7.705538589570803
ко,проявлять,7.70486900902387
ко,жалость,7.704635703228169
ко,на,7.704071794081597
ко,прилипнуть,7.6998421185121675
ко,один,7.699440546867621
ко,симпатия,7.6931345051207
ко,русский,7.6923673119235465
ко,оборачиваться,7.692088395802424
ко,дело,7.691423601584006
ко,владимир,7.688253776559822
ко,только,7.687674906903377
ко,пригласить,7.6870926868988825
ко,великий,7.686983314222624
ко,несколько,7.6869573718390445
ко,совет,7.685731272925573
ко,отнести,7.684894009004145
ко,удовольствие,7.682436874191042
ко,мать,7.6767487630975735
ко,должен,7.675495038932418
ко,начать,7.674136921953042
ко,чтение,7.672667390343848
ко,их,7.671790436018404
ко,колено,7.670761470954013
ко,каждый,7.67034765571966
ко,от,7.667252870476419
ко,благоволить,7.665179495999288
ко,мир,7.664262168841672
ко,мочь,7.662673236653345
ко,дверь,7.6624701642559145
ко,прикладывать,7.659400224947294
ко,вот,7.65833097556641
ко,прижать,7.649305661322535
ко,более,7.648455597961699
ко,спрашивать,7.644375250830933
ко,медленно,7.644018065598132
ко,палец,7.643965551488741
ко,молитва,7.643945351735536
ко,потому,7.637005236699064
ко,совершенно,7.634914835825585
ко,подбегать,7.628114041009452
ко,стоять,7.625181994202511
ко,тот,7.62209559315792
ко,жена,7.620418843062454
ко,страсть,7.618934148531156
ко,садиться,7.616241952530503
ко,душа,7.613903782711638
ко,привязать,7.610984461839844
ко,милый,7.60963565274994
ко,голова,7.607737944583973
ко,оборотиться,7.604633053851018
ко,во,7.599346085447472
ко,приступать,7.596402150500041
ко,всевозможный,7.595974368756789
ко,обедать,7.595515620379744
ко,безучастный,7.5953226579930275
ко,мы,7.5933669361103
ко,чай,7.588965247177792
ко,тихо,7.587832994582926
ко,бог,7.586693279244374
ко,привычный,7.583998217333917
ко,склонность,7.5826998737616735
ко,церковь,7.582558474735741
ко,наклоняться,7.581906987926783
ко,приложиться,7.579263578838888
ко,старик,7.577522548713968
ко,генерал,7.577423997959988
ко,мама,7.5719138459465105
ко,пожалуйста,7.567257596928226
ко,два,7.566379707224154
ко,протягивать,7.56582396593429
ко,взять,7.565671344888081
ко,ребенок,7.565655566678308
ко,сей,7.557712048521194
ко,направить,7.5544653829485
ко,шаг,7.554334745595127
ко,поступать,7.553554626499994
ко,иван,7.551246372690194
ко,надо,7.5509060218058925
ко,приглядываться,7.550497257435883
ко,бросаться,7.550437994061514
ко,дом,7.543811858848018
ко,чем,7.541728976672226
ко,применять,7.539704385828704
ко,человеческий,7.5388742819697985
ко,удивление,7.5385657916144915
ко,предложение,7.53662858787213
ко,приблизить,7.535650137857224
ко,довершение,7.530830435818637
ко,без,7.525301556135212
ко,звонить,7.5216706986361155
ко,собраться,7.521161248030356
ко,представить,7.515083566459828
ко,грудь,7.512889762034525
ко,кроме,7.512023318573209
ко,офицер,7.509235729396136
ко,способный,7.508810585244181
ко,слава,7.505663598878884
ко,сметь,7.50341183452121
ко,такой,7.50278165444557
ко,будто,7.5013824416963155
ко,вскоре,7.498722246209199
ко,почти,7.496995366673184
ко,приказать,7.49657632544266
ко,переехать,7.493999221951714
ко,рано,7.491921467005363
ко,нагнуться,7.491497586179116
ко,совсем,7.489822187353229
ко,сын,7.487458977662839
ко,спешить,7.486222013428397
ко,подъезжать,7.481033171446924
ко,хотя,7.477966365175637
ко,обещать,7.477411150804116
ко,сочувствие,7.4771343047154994
ко,одинаково,7.476452677929903
ко,весьма,7.47591476283428
ко,звать,7.4721220380592
ко,изволить,7.471297032625244
ко,вид,7.46776313484354
ко,оно,7.466118783598164
ко,последний,7.4606280609581015
ко,шея,7.460446015838217
ко,вместе,7.460392999651755
ко,москва,7.459720414002173
ко,можно,7.458428505069928
ко,неделя,7.451945473623224
ко,назад,7.450861584535869
ко,мальчик,7.450443244200883
ко,отправить,7.4486390920759495
ко,следующий,7.448467238479268
ко,граф,7.4475201947282725
ко,пить,7.443937093612131
ко,повод,7.443495706089362
